CustomerId,Surname,Geography,Gender,Age,Balance,EstimatedSalary,NumOfProducts,Card Type,HasCrCard,CreditScore,Tenure,Complain,Satisfaction Score,Point Earned,IsActiveMember,Exited,Credit Rank,Age rank,Balance Rank,IsActiveMember_rank,Salary Rank,Exited_rank,Complain_dict
15794413,Harris,France,Male,32,0.0,878.87,2,GOLD,Not using Credit Card,416,0,0,5,884,1,0,400 - 500,Adult,Balance small,Active,0 - 50k,Client,No Complain
15650237,Morgan,Spain,Female,32,0.0,89520.75,2,SILVER,Using Credit Card,754,7,0,1,800,0,0,700 - 800,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15759618,Alexeeva,France,Female,48,0.0,149892.79,1,GOLD,Using Credit Card,535,9,1,4,697,0,1,500 - 600,Adult,Balance small,Not active,100k - 150k,Exited,Complain
15811589,Metcalfe,Spain,Male,42,0.0,180800.42,2,SILVER,Using Credit Card,716,8,0,2,427,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15689044,Humphries,France,Male,37,127609.59,98646.22,1,DIAMOND,Using Credit Card,539,2,0,1,620,0,0,500 - 600,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15709368,Milne,France,Female,43,0.0,109041.53,2,PLATINUM,Using Credit Card,614,6,0,1,318,1,0,600 - 700,Adult,Balance small,Active,100k - 150k,Client,No Complain
15679145,Chou,Spain,Male,57,0.0,17941.16,1,GOLD,Using Credit Card,706,7,1,1,701,0,1,700 - 800,Senior,Balance small,Not active,0 - 50k,Exited,Complain
15655007,Li,France,Female,33,0.0,82996.47,2,PLATINUM,Not using Credit Card,758,7,0,4,953,0,0,700 - 800,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15623595,Clayton,Spain,Female,28,0.0,92067.35,2,PLATINUM,Using Credit Card,586,2,0,5,635,1,0,500 - 600,Young_adult,Balance small,Active,50k - 100k,Client,No Complain
15589975,Maclean,France,Female,73,97259.25,104719.66,1,PLATINUM,Not using Credit Card,646,6,0,1,250,1,0,600 - 700,Senior,Balance medium,Active,100k - 150k,Client,No Complain
15804017,Chigolum,Germany,Female,33,123246.7,112687.57,1,SILVER,Not using Credit Card,631,4,0,3,662,0,0,600 - 700,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15692132,Wilkinson,Spain,Female,22,101060.25,84699.56,1,GOLD,Not using Credit Card,717,6,0,2,666,1,0,700 - 800,Young_adult,Balance medium,Active,50k - 100k,Client,No Complain
15641122,Wei,France,Male,30,0.0,83473.82,2,DIAMOND,Using Credit Card,684,2,0,4,699,0,0,600 - 700,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15630910,Treacy,France,Female,49,108007.36,47125.11,1,PLATINUM,Not using Credit Card,800,7,0,3,855,0,0,700 - 800,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15680772,Hu,Spain,Female,36,0.0,106977.8,2,SILVER,Using Credit Card,721,2,0,5,534,1,0,700 - 800,Adult,Balance small,Active,100k - 150k,Client,No Complain
15658929,Taverner,Spain,Male,29,133702.89,55582.54,1,PLATINUM,Using Credit Card,683,0,1,1,388,0,1,600 - 700,Young_adult,Balance medium,Not active,50k - 100k,Exited,Complain
15585388,Sherman,Germany,Male,31,125189.75,139874.43,2,GOLD,Using Credit Card,660,9,0,5,612,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15724623,Taubman,Germany,Female,24,113034.22,162503.48,1,PLATINUM,Using Credit Card,704,7,1,2,801,0,1,700 - 800,Young_adult,Balance medium,Not active,150k - 200k,Exited,Complain
15588537,Robinson,Spain,Female,41,109013.23,196499.96,1,PLATINUM,Using Credit Card,615,9,0,1,561,0,0,600 - 700,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15574692,Pinto,Spain,Female,39,0.0,40721.24,2,PLATINUM,Using Credit Card,667,2,1,5,308,0,1,600 - 700,Adult,Balance small,Not active,0 - 50k,Exited,Complain
15611325,Wood,Germany,Male,24,57929.81,53134.3,2,SILVER,Not using Credit Card,682,9,0,5,643,0,0,600 - 700,Young_adult,Balance medium,Not active,50k - 100k,Client,No Complain
15587562,Hawkins,France,Female,29,130114.39,164017.89,1,GOLD,Using Credit Card,484,4,0,1,249,0,0,400 - 500,Young_adult,Balance medium,Not active,150k - 200k,Client,No Complain
15613172,Sun,Germany,Male,27,95826.49,155996.96,2,SILVER,Using Credit Card,628,5,1,2,818,0,0,600 - 700,Young_adult,Balance medium,Not active,150k - 200k,Client,Complain
15651022,Yost,Germany,Male,44,129608.57,5472.7,1,GOLD,Using Credit Card,480,10,1,1,775,0,1,400 - 500,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15586310,Ting,France,Male,30,169462.09,112187.11,1,DIAMOND,Using Credit Card,578,4,1,5,872,0,0,500 - 600,Adult,Balance high,Not active,100k - 150k,Client,Complain
15625524,Rowe,France,Male,40,0.0,146457.83,2,DIAMOND,Using Credit Card,512,5,0,3,435,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15755209,Fu,Spain,Female,35,133868.21,27286.1,1,SILVER,Using Credit Card,484,7,0,2,415,1,0,400 - 500,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15645248,Ho,France,Female,30,0.0,130553.47,2,DIAMOND,Using Credit Card,510,0,0,2,430,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15790355,Okechukwu,Germany,Male,36,190479.48,179351.89,2,PLATINUM,Not using Credit Card,606,5,0,5,929,0,0,600 - 700,Adult,Balance high,Not active,150k - 200k,Client,No Complain
15762615,Campbell,Spain,Female,40,101993.12,94774.12,1,SILVER,Not using Credit Card,597,8,0,5,681,1,0,500 - 600,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15625426,Ashbolt,Germany,Female,55,161608.81,8080.85,1,GOLD,Using Credit Card,754,3,1,4,810,0,1,700 - 800,Senior,Balance high,Not active,0 - 50k,Exited,Complain
15716334,Rozier,Spain,Female,45,122311.21,19482.5,1,GOLD,Using Credit Card,850,2,0,5,739,1,0,800 - 900,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15789669,Hsia,France,Male,65,0.0,48071.61,2,SILVER,Using Credit Card,510,2,0,1,280,1,0,500 - 600,Senior,Balance small,Active,0 - 50k,Client,No Complain
15621075,Ogbonnaya,Germany,Female,45,162150.42,174531.27,2,DIAMOND,Using Credit Card,778,1,0,2,250,0,0,700 - 800,Adult,Balance high,Not active,150k - 200k,Client,No Complain
15810845,T'ang,France,Male,42,0.0,55470.78,2,PLATINUM,Using Credit Card,636,2,0,4,991,1,0,600 - 700,Adult,Balance small,Active,50k - 100k,Client,No Complain
15719377,Cocci,France,Female,50,0.0,8546.87,1,GOLD,Using Credit Card,804,4,1,2,482,1,1,800 - 900,Adult,Balance small,Active,0 - 50k,Exited,Complain
15654506,Chang,France,Male,32,0.0,95857.18,2,PLATINUM,Using Credit Card,514,8,0,4,423,0,0,500 - 600,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15771977,T'ao,France,Female,39,99010.67,194945.8,1,GOLD,Using Credit Card,730,1,0,5,260,0,0,700 - 800,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15708710,Ford,Spain,Female,37,0.0,131521.72,1,SILVER,Not using Credit Card,525,0,0,5,642,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15726676,Marshall,Spain,Male,30,0.0,196108.51,2,PLATINUM,Not using Credit Card,616,5,0,4,701,1,0,600 - 700,Adult,Balance small,Active,150k - 200k,Client,No Complain
15587421,Tsai,Germany,Female,34,111388.18,148564.76,2,GOLD,Using Credit Card,687,7,0,4,570,0,0,600 - 700,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15726931,Onwumelu,France,Female,41,56214.85,92982.61,2,GOLD,Not using Credit Card,715,8,1,4,790,0,1,700 - 800,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15771086,Graham,France,Female,36,84327.77,17675.36,2,PLATINUM,Using Credit Card,512,3,0,5,727,0,0,500 - 600,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15756850,Golovanov,France,Male,40,0.0,114996.43,2,SILVER,Not using Credit Card,479,1,0,3,909,0,0,400 - 500,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15702741,Potts,France,Male,32,93012.89,86957.42,1,GOLD,Using Credit Card,601,8,0,2,799,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15679200,Crawford,Spain,Male,29,61710.44,128077.8,2,DIAMOND,Using Credit Card,580,9,0,1,520,0,0,500 - 600,Young_adult,Balance medium,Not active,100k - 150k,Client,No Complain
15594815,Aleshire,France,Male,35,174790.15,600.36,1,SILVER,Using Credit Card,807,3,0,3,861,1,0,800 - 900,Adult,Balance high,Active,0 - 50k,Client,No Complain
15635905,Moran,Spain,Female,32,0.0,43001.46,2,GOLD,Using Credit Card,616,6,0,5,512,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15777892,Samsonova,Germany,Male,37,107720.64,158591.12,1,PLATINUM,Using Credit Card,721,3,0,1,478,1,0,700 - 800,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15656176,Jenkins,France,Male,57,0.0,47847.19,2,PLATINUM,Using Credit Card,501,10,0,5,374,1,0,500 - 600,Senior,Balance small,Active,0 - 50k,Client,No Complain
15811127,Volkov,France,Male,35,96423.84,10488.44,1,PLATINUM,Using Credit Card,521,6,0,4,280,0,0,500 - 600,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15604482,Chiemezie,Spain,Male,30,141040.01,5978.2,1,DIAMOND,Using Credit Card,850,2,0,2,615,1,0,800 - 900,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15622911,Jude,France,Male,42,105420.18,121409.06,1,GOLD,Not using Credit Card,759,4,0,3,435,1,0,700 - 800,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15600974,He,Spain,Male,50,0.0,146145.93,1,GOLD,Not using Credit Card,516,5,1,5,509,1,1,500 - 600,Adult,Balance small,Active,100k - 150k,Exited,Complain
15727868,Onuora,France,Female,38,129022.06,14374.86,2,DIAMOND,Using Credit Card,711,2,1,4,321,1,1,700 - 800,Adult,Balance medium,Active,0 - 50k,Exited,Complain
15627801,Ginikanwa,Spain,Male,33,176666.62,94670.77,1,PLATINUM,Using Credit Card,512,3,0,1,726,0,0,500 - 600,Adult,Balance high,Not active,50k - 100k,Client,No Complain
15773039,Ku,France,Male,37,0.0,179670.31,1,GOLD,Using Credit Card,550,3,0,3,516,1,0,500 - 600,Adult,Balance small,Active,150k - 200k,Client,No Complain
15755262,McDonald,Spain,Female,41,89763.84,199304.74,1,PLATINUM,Not using Credit Card,608,3,1,3,639,0,1,600 - 700,Adult,Balance medium,Not active,150k - 200k,Exited,Complain
15679531,Collins,France,Male,34,134954.53,151954.39,1,SILVER,Using Credit Card,618,5,0,2,512,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15684181,Hackett,France,Male,45,0.0,142513.5,1,GOLD,Using Credit Card,643,5,1,3,730,0,1,600 - 700,Adult,Balance small,Not active,100k - 150k,Exited,Complain
15612087,Dike,France,Male,45,106376.85,158264.62,1,DIAMOND,Not using Credit Card,671,2,0,3,244,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15752047,Trevisano,Germany,Male,33,161814.64,169381.9,2,PLATINUM,Using Credit Card,689,2,0,3,292,0,0,600 - 700,Adult,Balance high,Not active,150k - 200k,Client,No Complain
15624592,Tan,France,Male,31,0.0,169915.02,2,GOLD,Using Credit Card,603,8,0,3,245,1,0,600 - 700,Adult,Balance small,Active,150k - 200k,Client,No Complain
15573152,Glassman,France,Female,41,0.0,88852.47,2,DIAMOND,Not using Credit Card,620,9,0,3,848,0,0,600 - 700,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15594917,Miller,France,Female,34,63095.01,40645.81,1,SILVER,Using Credit Card,676,1,0,3,974,1,0,600 - 700,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15785542,Kornilova,Germany,Male,26,118287.01,60427.3,2,DIAMOND,Not using Credit Card,572,4,0,4,958,0,0,500 - 600,Young_adult,Balance medium,Not active,50k - 100k,Client,No Complain
15723488,Watson,Germany,Male,47,106854.21,157959.02,1,GOLD,Not using Credit Card,668,7,1,3,629,1,1,600 - 700,Adult,Balance medium,Active,150k - 200k,Exited,Complain
15680920,Marchesi,France,Male,46,49512.55,133007.34,1,DIAMOND,Using Credit Card,695,7,0,3,310,0,0,600 - 700,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15786308,Millar,Spain,Female,33,0.0,176576.62,2,SILVER,Not using Credit Card,730,9,0,1,621,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15659366,Shih,France,Male,43,105799.32,34888.04,2,DIAMOND,Using Credit Card,807,1,1,4,924,0,1,800 - 900,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15774854,Fuller,France,Male,54,0.0,28737.71,1,PLATINUM,Using Credit Card,592,8,1,2,359,1,1,500 - 600,Senior,Balance small,Active,0 - 50k,Exited,Complain
15725311,Hay,France,Female,31,114722.05,98178.57,2,SILVER,Using Credit Card,726,9,0,5,811,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15787155,Yang,Spain,Male,30,0.0,125010.24,1,DIAMOND,Not using Credit Card,514,7,0,4,583,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15727829,McIntyre,France,Male,42,0.0,167984.61,2,SILVER,Using Credit Card,567,2,0,5,959,1,0,500 - 600,Adult,Balance small,Active,150k - 200k,Client,No Complain
15733247,Stevenson,France,Male,33,0.0,4861.72,1,SILVER,Using Credit Card,850,10,1,1,359,0,1,800 - 900,Adult,Balance small,Not active,0 - 50k,Exited,Complain
15568748,Poole,Germany,Male,45,99564.22,108872.45,1,PLATINUM,Using Credit Card,671,6,1,3,901,1,1,600 - 700,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15699029,Bagley,France,Male,37,170557.91,198252.88,2,GOLD,Using Credit Card,670,4,0,5,729,0,0,600 - 700,Adult,Balance high,Not active,150k - 200k,Client,No Complain
15774393,Ch'ien,France,Female,30,0.0,26960.31,2,DIAMOND,Using Credit Card,694,9,0,5,829,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15676895,Cattaneo,Germany,Female,39,74596.15,85746.52,3,SILVER,Using Credit Card,547,6,1,4,790,1,1,500 - 600,Adult,Balance medium,Active,50k - 100k,Exited,Complain
15637753,O'Sullivan,Germany,Male,50,96888.39,77206.25,1,DIAMOND,Using Credit Card,751,2,1,2,756,0,1,700 - 800,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15605461,Lucas,Germany,Female,29,130830.22,61048.53,1,GOLD,Using Credit Card,594,3,0,4,873,0,0,500 - 600,Young_adult,Balance medium,Not active,50k - 100k,Client,No Complain
15808473,Ringrose,France,Male,72,0.0,111981.19,2,SILVER,Not using Credit Card,673,1,0,3,865,1,0,600 - 700,Senior,Balance small,Active,100k - 150k,Client,No Complain
15627000,Freeman,France,Male,40,0.0,62232.6,2,GOLD,Using Credit Card,610,0,0,5,690,0,0,600 - 700,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15787174,Sergeyev,France,Female,37,0.0,156105.03,2,PLATINUM,Not using Credit Card,512,1,0,4,722,1,0,500 - 600,Adult,Balance small,Active,150k - 200k,Client,No Complain
15723886,Fiore,Germany,Male,20,119714.25,150135.38,2,DIAMOND,Not using Credit Card,767,3,0,4,535,1,0,700 - 800,Young_adult,Balance medium,Active,150k - 200k,Client,No Complain
15704769,Smith,France,Female,67,113978.97,93146.11,2,SILVER,Not using Credit Card,585,5,0,5,580,1,0,500 - 600,Senior,Balance medium,Active,50k - 100k,Client,No Complain
15772896,Dumetochukwu,Germany,Male,42,100160.75,33462.94,1,GOLD,Using Credit Card,763,6,1,3,709,0,1,700 - 800,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15711540,Pacheco,France,Female,29,0.0,144375.0,1,GOLD,Using Credit Card,712,2,0,4,930,1,0,700 - 800,Young_adult,Balance small,Active,100k - 150k,Client,No Complain
15764866,Synnot,Germany,Female,43,116220.5,55803.96,3,DIAMOND,Using Credit Card,539,3,1,4,264,0,1,500 - 600,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15794056,Johnston,France,Female,46,0.0,89048.46,3,DIAMOND,Using Credit Card,668,2,1,1,943,0,1,600 - 700,Adult,Balance small,Not active,50k - 100k,Exited,Complain
15795149,Stevens,France,Male,28,81173.83,162812.16,2,PLATINUM,Not using Credit Card,703,2,0,2,388,1,0,700 - 800,Young_adult,Balance medium,Active,150k - 200k,Client,No Complain
15812009,Grant,Spain,Male,38,0.0,136259.65,2,GOLD,Using Credit Card,662,4,0,5,248,0,0,600 - 700,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15651001,Tsao,Germany,Female,39,116803.8,124052.97,1,GOLD,Using Credit Card,725,5,0,2,763,0,0,700 - 800,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15813844,Barnes,France,Male,37,105961.68,74158.8,2,DIAMOND,Not using Credit Card,703,8,0,1,619,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15596175,McIntosh,Germany,Male,67,117411.6,45071.09,1,SILVER,Using Credit Card,659,6,1,2,815,1,1,600 - 700,Senior,Balance medium,Active,0 - 50k,Exited,Complain
15576269,Madison,Spain,Male,34,0.0,62030.06,2,DIAMOND,Using Credit Card,523,7,0,4,566,0,0,500 - 600,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15797219,Ifesinachi,France,Female,40,123497.58,131953.23,1,GOLD,Using Credit Card,635,10,1,5,774,0,1,600 - 700,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15685500,Glazkov,Germany,Male,26,152400.51,79414.0,2,PLATINUM,Using Credit Card,772,7,0,1,695,0,0,700 - 800,Young_adult,Balance high,Not active,50k - 100k,Client,No Complain
15599792,Dimauro,France,Female,26,0.0,199638.56,2,PLATINUM,Using Credit Card,545,1,0,5,902,1,0,500 - 600,Young_adult,Balance small,Active,150k - 200k,Client,No Complain
15657566,Wieck,Germany,Male,24,103097.85,157577.29,1,GOLD,Using Credit Card,634,8,0,2,532,1,0,600 - 700,Young_adult,Balance medium,Active,150k - 200k,Client,No Complain
15772423,Liao,Germany,Male,54,126418.14,134420.75,1,DIAMOND,Using Credit Card,739,8,1,2,718,0,1,700 - 800,Senior,Balance medium,Not active,100k - 150k,Exited,Complain
15628112,Hughes,Germany,Female,36,77846.9,99805.99,1,PLATINUM,Not using Credit Card,771,5,0,5,895,0,0,700 - 800,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15753754,Morrison,Spain,Female,34,0.0,97932.68,2,DIAMOND,Using Credit Card,587,1,0,4,749,1,0,500 - 600,Adult,Balance small,Active,50k - 100k,Client,No Complain
15793726,Matveyeva,France,Female,79,0.0,170968.99,2,DIAMOND,Not using Credit Card,681,0,0,5,333,1,0,600 - 700,Senior,Balance small,Active,150k - 200k,Client,No Complain
15694717,Ku,Germany,Male,37,79731.91,57558.95,1,DIAMOND,Using Credit Card,544,2,0,4,866,1,0,500 - 600,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15665834,Cheatham,Spain,Male,28,0.0,176713.47,1,SILVER,Not using Credit Card,696,8,0,3,671,0,0,600 - 700,Young_adult,Balance small,Not active,150k - 200k,Client,No Complain
15765297,Yao,Spain,Male,41,0.0,34283.23,2,GOLD,Not using Credit Card,766,0,0,4,670,1,0,700 - 800,Adult,Balance small,Active,0 - 50k,Client,No Complain
15636684,Kirkland,France,Male,34,0.0,198637.34,2,GOLD,Using Credit Card,727,10,0,4,768,1,0,700 - 800,Adult,Balance small,Active,150k - 200k,Client,No Complain
15592979,Rose,Germany,Female,34,37266.67,156917.12,2,SILVER,Not using Credit Card,671,6,0,3,565,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15750803,Jess,France,Female,30,127992.25,50457.2,1,SILVER,Using Credit Card,693,6,0,1,483,1,0,600 - 700,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15607178,Welch,Germany,Male,38,54901.01,140075.55,1,GOLD,Using Credit Card,850,3,0,2,926,1,0,800 - 900,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15713853,Ifeajuna,Germany,Male,42,108748.08,65323.11,2,DIAMOND,Using Credit Card,732,9,0,1,932,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15673481,Morton,Spain,Female,48,99906.19,64323.24,1,DIAMOND,Using Credit Card,726,6,0,4,901,0,0,700 - 800,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15686776,Rossi,France,Female,32,184686.41,14956.44,2,GOLD,Using Credit Card,557,6,0,3,299,0,0,500 - 600,Adult,Balance high,Not active,0 - 50k,Client,No Complain
15673693,Reppert,France,Female,26,110654.02,111879.21,1,PLATINUM,Not using Credit Card,682,0,0,2,899,1,0,600 - 700,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15700696,Kang,Spain,Male,31,79019.8,18606.23,1,PLATINUM,Using Credit Card,738,9,0,4,467,1,0,700 - 800,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15813163,Ch'iu,Spain,Female,36,99240.51,123137.01,1,PLATINUM,Using Credit Card,531,9,0,1,717,0,0,500 - 600,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15653857,Wallis,France,Male,34,0.0,148528.24,2,DIAMOND,Using Credit Card,498,2,0,1,549,1,0,400 - 500,Adult,Balance small,Active,100k - 150k,Client,No Complain
15777076,Clark,France,Male,36,0.0,13898.31,2,GOLD,Using Credit Card,651,7,0,1,545,0,0,600 - 700,Adult,Balance small,Not active,0 - 50k,Client,No Complain
15717398,Fielding,Spain,Female,39,0.0,81259.25,1,GOLD,Not using Credit Card,549,7,1,2,716,0,1,500 - 600,Adult,Balance small,Not active,50k - 100k,Exited,Complain
15799217,Zetticci,Germany,Female,35,52436.2,161051.75,1,SILVER,Using Credit Card,791,7,0,2,650,0,0,700 - 800,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
