CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Credit Rank,Age rank,Balance Rank,Salary Rank,Complain_dict
15589975,Maclean,646,France,Female,73,6,97259.25,1,Not using Credit Card,Active,104719.66,Client,0,1,PLATINUM,250,600 - 700,Senior,Balance medium,100k - 150k,No comment
15804017,Chigolum,631,Germany,Female,33,4,123246.7,1,Not using Credit Card,Not active,112687.57,Client,0,3,SILVER,662,600 - 700,Adult,Balance medium,100k - 150k,No comment
15692132,Wilkinson,717,Spain,Female,22,6,101060.25,1,Not using Credit Card,Active,84699.56,Client,0,2,GOLD,666,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
15641122,Wei,684,France,Male,30,2,0.0,2,Using Credit Card,Not active,83473.82,Client,0,4,DIAMOND,699,600 - 700,Adult,Balance small,50k - 100k,No comment
15630910,Treacy,800,France,Female,49,7,108007.36,1,Not using Credit Card,Not active,47125.11,Client,0,3,PLATINUM,855,700 - 800,Adult,Balance medium,0 - 50k,No comment
15680772,Hu,721,Spain,Female,36,2,0.0,2,Using Credit Card,Active,106977.8,Client,0,5,SILVER,534,700 - 800,Adult,Balance small,100k - 150k,No comment
15658929,Taverner,683,Spain,Male,29,0,133702.89,1,Using Credit Card,Not active,55582.54,Leave,1,1,PLATINUM,388,600 - 700,Young_adult,Balance medium,50k - 100k,Complain
15585388,Sherman,660,Germany,Male,31,9,125189.75,2,Using Credit Card,Active,139874.43,Client,0,5,GOLD,612,600 - 700,Adult,Balance medium,100k - 150k,No comment
15724623,Taubman,704,Germany,Female,24,7,113034.22,1,Using Credit Card,Not active,162503.48,Leave,1,2,PLATINUM,801,700 - 800,Young_adult,Balance medium,150k - 200k,Complain
15588537,Robinson,615,Spain,Female,41,9,109013.23,1,Using Credit Card,Not active,196499.96,Client,0,1,PLATINUM,561,600 - 700,Adult,Balance medium,150k - 200k,No comment
15574692,Pinto,667,Spain,Female,39,2,0.0,2,Using Credit Card,Not active,40721.24,Leave,1,5,PLATINUM,308,600 - 700,Adult,Balance small,0 - 50k,Complain
15611325,Wood,682,Germany,Male,24,9,57929.81,2,Not using Credit Card,Not active,53134.3,Client,0,5,SILVER,643,600 - 700,Young_adult,Balance medium,50k - 100k,No comment
15587562,Hawkins,484,France,Female,29,4,130114.39,1,Using Credit Card,Not active,164017.89,Client,0,1,GOLD,249,400 - 500,Young_adult,Balance medium,150k - 200k,No comment
15613172,Sun,628,Germany,Male,27,5,95826.49,2,Using Credit Card,Not active,155996.96,Client,1,2,SILVER,818,600 - 700,Young_adult,Balance medium,150k - 200k,Complain
15651022,Yost,480,Germany,Male,44,10,129608.57,1,Using Credit Card,Not active,5472.7,Leave,1,1,GOLD,775,400 - 500,Adult,Balance medium,0 - 50k,Complain
15586310,Ting,578,France,Male,30,4,169462.09,1,Using Credit Card,Not active,112187.11,Client,1,5,DIAMOND,872,500 - 600,Adult,Balance high,100k - 150k,Complain
15625524,Rowe,512,France,Male,40,5,0.0,2,Using Credit Card,Active,146457.83,Client,0,3,DIAMOND,435,500 - 600,Adult,Balance small,100k - 150k,No comment
15755209,Fu,484,Spain,Female,35,7,133868.21,1,Using Credit Card,Active,27286.1,Client,0,2,SILVER,415,400 - 500,Adult,Balance medium,0 - 50k,No comment
15645248,Ho,510,France,Female,30,0,0.0,2,Using Credit Card,Active,130553.47,Client,0,2,DIAMOND,430,500 - 600,Adult,Balance small,100k - 150k,No comment
15790355,Okechukwu,606,Germany,Male,36,5,190479.48,2,Not using Credit Card,Not active,179351.89,Client,0,5,PLATINUM,929,600 - 700,Adult,Balance high,150k - 200k,No comment
15762615,Campbell,597,Spain,Female,40,8,101993.12,1,Not using Credit Card,Active,94774.12,Client,0,5,SILVER,681,500 - 600,Adult,Balance medium,50k - 100k,No comment
15625426,Ashbolt,754,Germany,Female,55,3,161608.81,1,Using Credit Card,Not active,8080.85,Leave,1,4,GOLD,810,700 - 800,Senior,Balance high,0 - 50k,Complain
15716334,Rozier,850,Spain,Female,45,2,122311.21,1,Using Credit Card,Active,19482.5,Client,0,5,GOLD,739,800 - 900,Adult,Balance medium,0 - 50k,No comment
15789669,Hsia,510,France,Male,65,2,0.0,2,Using Credit Card,Active,48071.61,Client,0,1,SILVER,280,500 - 600,Senior,Balance small,0 - 50k,No comment
15621075,Ogbonnaya,778,Germany,Female,45,1,162150.42,2,Using Credit Card,Not active,174531.27,Client,0,2,DIAMOND,250,700 - 800,Adult,Balance high,150k - 200k,No comment
15810845,T'ang,636,France,Male,42,2,0.0,2,Using Credit Card,Active,55470.78,Client,0,4,PLATINUM,991,600 - 700,Adult,Balance small,50k - 100k,No comment
15719377,Cocci,804,France,Female,50,4,0.0,1,Using Credit Card,Active,8546.87,Leave,1,2,GOLD,482,800 - 900,Adult,Balance small,0 - 50k,Complain
15654506,Chang,514,France,Male,32,8,0.0,2,Using Credit Card,Not active,95857.18,Client,0,4,PLATINUM,423,500 - 600,Adult,Balance small,50k - 100k,No comment
15771977,T'ao,730,France,Female,39,1,99010.67,1,Using Credit Card,Not active,194945.8,Client,0,5,GOLD,260,700 - 800,Adult,Balance medium,150k - 200k,No comment
15708710,Ford,525,Spain,Female,37,0,0.0,1,Not using Credit Card,Active,131521.72,Client,0,5,SILVER,642,500 - 600,Adult,Balance small,100k - 150k,No comment
15726676,Marshall,616,Spain,Male,30,5,0.0,2,Not using Credit Card,Active,196108.51,Client,0,4,PLATINUM,701,600 - 700,Adult,Balance small,150k - 200k,No comment
15587421,Tsai,687,Germany,Female,34,7,111388.18,2,Using Credit Card,Not active,148564.76,Client,0,4,GOLD,570,600 - 700,Adult,Balance medium,100k - 150k,No comment
15726931,Onwumelu,715,France,Female,41,8,56214.85,2,Not using Credit Card,Not active,92982.61,Leave,1,4,GOLD,790,700 - 800,Adult,Balance medium,50k - 100k,Complain
15771086,Graham,512,France,Female,36,3,84327.77,2,Using Credit Card,Not active,17675.36,Client,0,5,PLATINUM,727,500 - 600,Adult,Balance medium,0 - 50k,No comment
15756850,Golovanov,479,France,Male,40,1,0.0,2,Not using Credit Card,Not active,114996.43,Client,0,3,SILVER,909,400 - 500,Adult,Balance small,100k - 150k,No comment
15702741,Potts,601,France,Male,32,8,93012.89,1,Using Credit Card,Not active,86957.42,Client,0,2,GOLD,799,600 - 700,Adult,Balance medium,50k - 100k,No comment
15679200,Crawford,580,Spain,Male,29,9,61710.44,2,Using Credit Card,Not active,128077.8,Client,0,1,DIAMOND,520,500 - 600,Young_adult,Balance medium,100k - 150k,No comment
15594815,Aleshire,807,France,Male,35,3,174790.15,1,Using Credit Card,Active,600.36,Client,0,3,SILVER,861,800 - 900,Adult,Balance high,0 - 50k,No comment
15635905,Moran,616,Spain,Female,32,6,0.0,2,Using Credit Card,Active,43001.46,Client,0,5,GOLD,512,600 - 700,Adult,Balance small,0 - 50k,No comment
15777892,Samsonova,721,Germany,Male,37,3,107720.64,1,Using Credit Card,Active,158591.12,Client,0,1,PLATINUM,478,700 - 800,Adult,Balance medium,150k - 200k,No comment
15656176,Jenkins,501,France,Male,57,10,0.0,2,Using Credit Card,Active,47847.19,Client,0,5,PLATINUM,374,500 - 600,Senior,Balance small,0 - 50k,No comment
15811127,Volkov,521,France,Male,35,6,96423.84,1,Using Credit Card,Not active,10488.44,Client,0,4,PLATINUM,280,500 - 600,Adult,Balance medium,0 - 50k,No comment
15604482,Chiemezie,850,Spain,Male,30,2,141040.01,1,Using Credit Card,Active,5978.2,Client,0,2,DIAMOND,615,800 - 900,Adult,Balance medium,0 - 50k,No comment
15622911,Jude,759,France,Male,42,4,105420.18,1,Not using Credit Card,Active,121409.06,Client,0,3,GOLD,435,700 - 800,Adult,Balance medium,100k - 150k,No comment
15600974,He,516,Spain,Male,50,5,0.0,1,Not using Credit Card,Active,146145.93,Leave,1,5,GOLD,509,500 - 600,Adult,Balance small,100k - 150k,Complain
15727868,Onuora,711,France,Female,38,2,129022.06,2,Using Credit Card,Active,14374.86,Leave,1,4,DIAMOND,321,700 - 800,Adult,Balance medium,0 - 50k,Complain
15627801,Ginikanwa,512,Spain,Male,33,3,176666.62,1,Using Credit Card,Not active,94670.77,Client,0,1,PLATINUM,726,500 - 600,Adult,Balance high,50k - 100k,No comment
15773039,Ku,550,France,Male,37,3,0.0,1,Using Credit Card,Active,179670.31,Client,0,3,GOLD,516,500 - 600,Adult,Balance small,150k - 200k,No comment
15755262,McDonald,608,Spain,Female,41,3,89763.84,1,Not using Credit Card,Not active,199304.74,Leave,1,3,PLATINUM,639,600 - 700,Adult,Balance medium,150k - 200k,Complain
15679531,Collins,618,France,Male,34,5,134954.53,1,Using Credit Card,Active,151954.39,Client,0,2,SILVER,512,600 - 700,Adult,Balance medium,150k - 200k,No comment
15684181,Hackett,643,France,Male,45,5,0.0,1,Using Credit Card,Not active,142513.5,Leave,1,3,GOLD,730,600 - 700,Adult,Balance small,100k - 150k,Complain
15612087,Dike,671,France,Male,45,2,106376.85,1,Not using Credit Card,Active,158264.62,Client,0,3,DIAMOND,244,600 - 700,Adult,Balance medium,150k - 200k,No comment
15752047,Trevisano,689,Germany,Male,33,2,161814.64,2,Using Credit Card,Not active,169381.9,Client,0,3,PLATINUM,292,600 - 700,Adult,Balance high,150k - 200k,No comment
15624592,Tan,603,France,Male,31,8,0.0,2,Using Credit Card,Active,169915.02,Client,0,3,GOLD,245,600 - 700,Adult,Balance small,150k - 200k,No comment
15573152,Glassman,620,France,Female,41,9,0.0,2,Not using Credit Card,Not active,88852.47,Client,0,3,DIAMOND,848,600 - 700,Adult,Balance small,50k - 100k,No comment
15594917,Miller,676,France,Female,34,1,63095.01,1,Using Credit Card,Active,40645.81,Client,0,3,SILVER,974,600 - 700,Adult,Balance medium,0 - 50k,No comment
15785542,Kornilova,572,Germany,Male,26,4,118287.01,2,Not using Credit Card,Not active,60427.3,Client,0,4,DIAMOND,958,500 - 600,Young_adult,Balance medium,50k - 100k,No comment
15723488,Watson,668,Germany,Male,47,7,106854.21,1,Not using Credit Card,Active,157959.02,Leave,1,3,GOLD,629,600 - 700,Adult,Balance medium,150k - 200k,Complain
15680920,Marchesi,695,France,Male,46,7,49512.55,1,Using Credit Card,Not active,133007.34,Client,0,3,DIAMOND,310,600 - 700,Adult,Balance small,100k - 150k,No comment
15786308,Millar,730,Spain,Female,33,9,0.0,2,Not using Credit Card,Not active,176576.62,Client,0,1,SILVER,621,700 - 800,Adult,Balance small,150k - 200k,No comment
15659366,Shih,807,France,Male,43,1,105799.32,2,Using Credit Card,Not active,34888.04,Leave,1,4,DIAMOND,924,800 - 900,Adult,Balance medium,0 - 50k,Complain
15774854,Fuller,592,France,Male,54,8,0.0,1,Using Credit Card,Active,28737.71,Leave,1,2,PLATINUM,359,500 - 600,Senior,Balance small,0 - 50k,Complain
15725311,Hay,726,France,Female,31,9,114722.05,2,Using Credit Card,Active,98178.57,Client,0,5,SILVER,811,700 - 800,Adult,Balance medium,50k - 100k,No comment
15787155,Yang,514,Spain,Male,30,7,0.0,1,Not using Credit Card,Active,125010.24,Client,0,4,DIAMOND,583,500 - 600,Adult,Balance small,100k - 150k,No comment
15727829,McIntyre,567,France,Male,42,2,0.0,2,Using Credit Card,Active,167984.61,Client,0,5,SILVER,959,500 - 600,Adult,Balance small,150k - 200k,No comment
15733247,Stevenson,850,France,Male,33,10,0.0,1,Using Credit Card,Not active,4861.72,Leave,1,1,SILVER,359,800 - 900,Adult,Balance small,0 - 50k,Complain
15568748,Poole,671,Germany,Male,45,6,99564.22,1,Using Credit Card,Active,108872.45,Leave,1,3,PLATINUM,901,600 - 700,Adult,Balance medium,100k - 150k,Complain
15699029,Bagley,670,France,Male,37,4,170557.91,2,Using Credit Card,Not active,198252.88,Client,0,5,GOLD,729,600 - 700,Adult,Balance high,150k - 200k,No comment
15774393,Ch'ien,694,France,Female,30,9,0.0,2,Using Credit Card,Active,26960.31,Client,0,5,DIAMOND,829,600 - 700,Adult,Balance small,0 - 50k,No comment
15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,Using Credit Card,Active,85746.52,Leave,1,4,SILVER,790,500 - 600,Adult,Balance medium,50k - 100k,Complain
15637753,O'Sullivan,751,Germany,Male,50,2,96888.39,1,Using Credit Card,Not active,77206.25,Leave,1,2,DIAMOND,756,700 - 800,Adult,Balance medium,50k - 100k,Complain
15605461,Lucas,594,Germany,Female,29,3,130830.22,1,Using Credit Card,Not active,61048.53,Client,0,4,GOLD,873,500 - 600,Young_adult,Balance medium,50k - 100k,No comment
15808473,Ringrose,673,France,Male,72,1,0.0,2,Not using Credit Card,Active,111981.19,Client,0,3,SILVER,865,600 - 700,Senior,Balance small,100k - 150k,No comment
15627000,Freeman,610,France,Male,40,0,0.0,2,Using Credit Card,Not active,62232.6,Client,0,5,GOLD,690,600 - 700,Adult,Balance small,50k - 100k,No comment
15787174,Sergeyev,512,France,Female,37,1,0.0,2,Not using Credit Card,Active,156105.03,Client,0,4,PLATINUM,722,500 - 600,Adult,Balance small,150k - 200k,No comment
15723886,Fiore,767,Germany,Male,20,3,119714.25,2,Not using Credit Card,Active,150135.38,Client,0,4,DIAMOND,535,700 - 800,Young_adult,Balance medium,150k - 200k,No comment
15704769,Smith,585,France,Female,67,5,113978.97,2,Not using Credit Card,Active,93146.11,Client,0,5,SILVER,580,500 - 600,Senior,Balance medium,50k - 100k,No comment
15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,Using Credit Card,Not active,33462.94,Leave,1,3,GOLD,709,700 - 800,Adult,Balance medium,0 - 50k,Complain
15711540,Pacheco,712,France,Female,29,2,0.0,1,Using Credit Card,Active,144375.0,Client,0,4,GOLD,930,700 - 800,Young_adult,Balance small,100k - 150k,No comment
15764866,Synnot,539,Germany,Female,43,3,116220.5,3,Using Credit Card,Not active,55803.96,Leave,1,4,DIAMOND,264,500 - 600,Adult,Balance medium,50k - 100k,Complain
15794056,Johnston,668,France,Female,46,2,0.0,3,Using Credit Card,Not active,89048.46,Leave,1,1,DIAMOND,943,600 - 700,Adult,Balance small,50k - 100k,Complain
15795149,Stevens,703,France,Male,28,2,81173.83,2,Not using Credit Card,Active,162812.16,Client,0,2,PLATINUM,388,700 - 800,Young_adult,Balance medium,150k - 200k,No comment
15812009,Grant,662,Spain,Male,38,4,0.0,2,Using Credit Card,Not active,136259.65,Client,0,5,GOLD,248,600 - 700,Adult,Balance small,100k - 150k,No comment
15651001,Tsao,725,Germany,Female,39,5,116803.8,1,Using Credit Card,Not active,124052.97,Client,0,2,GOLD,763,700 - 800,Adult,Balance medium,100k - 150k,No comment
15813844,Barnes,703,France,Male,37,8,105961.68,2,Not using Credit Card,Active,74158.8,Client,0,1,DIAMOND,619,700 - 800,Adult,Balance medium,50k - 100k,No comment
15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,Using Credit Card,Active,45071.09,Leave,1,2,SILVER,815,600 - 700,Senior,Balance medium,0 - 50k,Complain
15576269,Madison,523,Spain,Male,34,7,0.0,2,Using Credit Card,Not active,62030.06,Client,0,4,DIAMOND,566,500 - 600,Adult,Balance small,50k - 100k,No comment
15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,Using Credit Card,Not active,131953.23,Leave,1,5,GOLD,774,600 - 700,Adult,Balance medium,100k - 150k,Complain
15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,Using Credit Card,Not active,79414.0,Client,0,1,PLATINUM,695,700 - 800,Young_adult,Balance high,50k - 100k,No comment
15599792,Dimauro,545,France,Female,26,1,0.0,2,Using Credit Card,Active,199638.56,Client,0,5,PLATINUM,902,500 - 600,Young_adult,Balance small,150k - 200k,No comment
15657566,Wieck,634,Germany,Male,24,8,103097.85,1,Using Credit Card,Active,157577.29,Client,0,2,GOLD,532,600 - 700,Young_adult,Balance medium,150k - 200k,No comment
15772423,Liao,739,Germany,Male,54,8,126418.14,1,Using Credit Card,Not active,134420.75,Leave,1,2,DIAMOND,718,700 - 800,Senior,Balance medium,100k - 150k,Complain
15628112,Hughes,771,Germany,Female,36,5,77846.9,1,Not using Credit Card,Not active,99805.99,Client,0,5,PLATINUM,895,700 - 800,Adult,Balance medium,50k - 100k,No comment
15753754,Morrison,587,Spain,Female,34,1,0.0,2,Using Credit Card,Active,97932.68,Client,0,4,DIAMOND,749,500 - 600,Adult,Balance small,50k - 100k,No comment
15793726,Matveyeva,681,France,Female,79,0,0.0,2,Not using Credit Card,Active,170968.99,Client,0,5,DIAMOND,333,600 - 700,Senior,Balance small,150k - 200k,No comment
15694717,Ku,544,Germany,Male,37,2,79731.91,1,Using Credit Card,Active,57558.95,Client,0,4,DIAMOND,866,500 - 600,Adult,Balance medium,50k - 100k,No comment
15665834,Cheatham,696,Spain,Male,28,8,0.0,1,Not using Credit Card,Not active,176713.47,Client,0,3,SILVER,671,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15765297,Yao,766,Spain,Male,41,0,0.0,2,Not using Credit Card,Active,34283.23,Client,0,4,GOLD,670,700 - 800,Adult,Balance small,0 - 50k,No comment
15636684,Kirkland,727,France,Male,34,10,0.0,2,Using Credit Card,Active,198637.34,Client,0,4,GOLD,768,700 - 800,Adult,Balance small,150k - 200k,No comment
15592979,Rose,671,Germany,Female,34,6,37266.67,2,Not using Credit Card,Not active,156917.12,Client,0,3,SILVER,565,600 - 700,Adult,Balance small,150k - 200k,No comment
15750803,Jess,693,France,Female,30,6,127992.25,1,Using Credit Card,Active,50457.2,Client,0,1,SILVER,483,600 - 700,Adult,Balance medium,50k - 100k,No comment
15607178,Welch,850,Germany,Male,38,3,54901.01,1,Using Credit Card,Active,140075.55,Client,0,2,GOLD,926,800 - 900,Adult,Balance medium,100k - 150k,No comment
15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,Using Credit Card,Active,65323.11,Client,0,1,DIAMOND,932,700 - 800,Adult,Balance medium,50k - 100k,No comment
15673481,Morton,726,Spain,Female,48,6,99906.19,1,Using Credit Card,Not active,64323.24,Client,0,4,DIAMOND,901,700 - 800,Adult,Balance medium,50k - 100k,No comment
15686776,Rossi,557,France,Female,32,6,184686.41,2,Using Credit Card,Not active,14956.44,Client,0,3,GOLD,299,500 - 600,Adult,Balance high,0 - 50k,No comment
15673693,Reppert,682,France,Female,26,0,110654.02,1,Not using Credit Card,Active,111879.21,Client,0,2,PLATINUM,899,600 - 700,Young_adult,Balance medium,100k - 150k,No comment
15700696,Kang,738,Spain,Male,31,9,79019.8,1,Using Credit Card,Active,18606.23,Client,0,4,PLATINUM,467,700 - 800,Adult,Balance medium,0 - 50k,No comment
15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,Using Credit Card,Not active,123137.01,Client,0,1,PLATINUM,717,500 - 600,Adult,Balance medium,100k - 150k,No comment
15653857,Wallis,498,France,Male,34,2,0.0,2,Using Credit Card,Active,148528.24,Client,0,1,DIAMOND,549,400 - 500,Adult,Balance small,100k - 150k,No comment
15777076,Clark,651,France,Male,36,7,0.0,2,Using Credit Card,Not active,13898.31,Client,0,1,GOLD,545,600 - 700,Adult,Balance small,0 - 50k,No comment
15717398,Fielding,549,Spain,Female,39,7,0.0,1,Not using Credit Card,Not active,81259.25,Leave,1,2,GOLD,716,500 - 600,Adult,Balance small,50k - 100k,Complain
15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,Using Credit Card,Not active,161051.75,Client,0,2,SILVER,650,700 - 800,Adult,Balance medium,150k - 200k,No comment
15787071,Dulhunty,650,Spain,Male,41,9,0.0,2,Not using Credit Card,Active,191599.67,Client,0,4,PLATINUM,693,600 - 700,Adult,Balance small,150k - 200k,No comment
15619955,Bevington,733,Germany,Male,34,3,100337.96,3,Using Credit Card,Not active,48559.19,Leave,1,4,PLATINUM,759,700 - 800,Adult,Balance medium,0 - 50k,Complain
15796505,Boyle,811,Germany,Female,34,1,149297.19,2,Using Credit Card,Active,186339.74,Client,0,2,GOLD,946,800 - 900,Adult,Balance medium,150k - 200k,No comment
15725166,Newton,707,France,Male,30,8,0.0,2,Using Credit Card,Not active,33159.37,Client,0,5,GOLD,402,700 - 800,Adult,Balance small,0 - 50k,No comment
15800116,Bowman,712,Germany,Male,28,4,145605.44,1,Not using Credit Card,Active,93883.53,Client,0,3,PLATINUM,465,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
15758685,Dubinina,706,Spain,Female,37,7,0.0,2,Using Credit Card,Active,110899.3,Client,0,1,GOLD,799,700 - 800,Adult,Balance small,100k - 150k,No comment
15694456,Toscani,756,France,Male,62,3,0.0,1,Using Credit Card,Active,11199.04,Leave,1,3,SILVER,600,700 - 800,Senior,Balance small,0 - 50k,Complain
15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,Using Credit Card,Not active,189992.97,Client,0,2,PLATINUM,306,700 - 800,Senior,Balance small,150k - 200k,No comment
